r2,mse,mae
0.27635962560961264,5.910682522006851,1.961433863464576
0.12239466277627324,7.445791793802529,2.2071617367644705
0.10965459763561684,31.68533921180659,3.7633103914102923
0.1328293643479836,1.1882403989305678e+23,24989109156.850548
